label,text
0.0,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house Let me know later.
0.0,Japanese Proverb If one Can do it, U too Can do it, If none Can do it,U must do it Indian version If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it And finally Kerala version If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...
0.0,Sounds like there could be a lot of time spent in that chastity device boy ... grins ... Or take your beatings like a good dog. Going to lounge in a nice long bath now 
0.0,Its worse if if uses half way then stops. Its better for him to complete it.
0.0,Miserable. They dont tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didnt sleep at all last night.
0.0,Send me the new number
0.0,Convey my regards to him
1.0,Want the latest Video handset 750 anytime any network mins Half price line rental Reply or call 08000930705 for delivery tomorrow
0.0,2 and half years i missed your friendship
0.0,I cant pick the phone right now. Pls send a message
0.0,Oh for fucks sake shes in like tallahassee
0.0,Haha, that was the first person I was gonna ask
1.0,ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a 500 prize Txt word COLLECT to No 83355 IBHltd LdnW15H 150pMtmsgrcvd18
0.0,Taka lor. Wat time u wan 2 come n look 4 us
1.0, FREE POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now 16 SN PoBox202 NR31 7ZS subscription 450pw
0.0,Im reaching in another 2 stops.
0.0,no, i didnt mean to post it. I wrote it, and like so many other times ive ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasnt there. I checked on my phone when i got to my car. It wasnt there. You said you didnt sleep, you were bored. So why wouldnt THAT be the time to clean, fold laundry, etc. At least make the bed
1.0,Warner Village 83118 C Colin Farrell in SWAT this wkend Warner Village  get 1 free med. PopcornJust show msgticketkiosk.Valid 4712. C tc kiosk. Reply SONY 4 mre film offers
0.0,Will you come online today night
0.0,Then anything special
0.0,Im in solihull,  do you want anything
0.0,Will do. Have a good day
0.0,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
0.0,Love that holiday Monday feeling even if I have to go to the dentists in an hour
0.0,I am on the way to tirupur.
1.0,Goal Arsenal 4 Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.
0.0,Youve already got a flaky parent. Itsnot supposed to be the childs job to support the parent...not until theyre The Ride age anyway. Im supposed to be there to support you. And now ive hurt you. unintentional. But hurt nonetheless.
0.0,We took hooch for a walk toaday and i fell over Splat Grazed my knees and everything Should have stayed at home See you tomorrow 
0.0,Just dropped em off, omw back now
1.0,This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW Only 10p per min. BTnationalrate
0.0,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
0.0,Re your call You didnt see my facebook huh
0.0,G says you never answer your texts, confirmdeny
0.0,Its so common hearin How r u Wat r u doing How was ur day So let me ask u something different. Did u smile today If not, do it now.... Gud evng.
0.0,Hi Dear Call me its urgnt. I dont know whats your problem. You dont want to work or if you have any other problem at least tell me. Wating for your reply.
0.0,Oh yah... We never cancel leh... Haha 
0.0,We can go 4 e normal pilates after our intro...  
0.0,Ok... Let u noe when i leave my house.
0.0,Oh yes, why is it like torture watching england
0.0,Wanna do some art D
0.0,Just hopeing that wasnt too pissed up to remember and has gone off to his sisters or something
1.0,Got what it takes 2 take part in the WRC Rally in Oz U can with Lucozade Energy Text RALLY LE to 61200 25p, see packs or lucozade.co.ukwrc  itcould be u
1.0,Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service
0.0,Good morning, my boytoy Hows those yummy lips  Wheres my sexy buns now  What do you do  Do you think of me  Do you crave me  Do you need me 
0.0,Match started.india  ltgt  for 2
0.0,Once free call me sir.
0.0,Hey do you want anything to buy
0.0,Hey babe, hows it going  Did you ever figure out where your going for New Years 
0.0,K..k.congratulation ..
0.0,G wants to know where the fuck you are
0.0,No it was cancelled yeah baby Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
0.0,Tomarrow i want to got to court. At  ltDECIMALgt . So you come to bus stand at 9.
0.0, go home liao Ask dad to pick me up at 6...
0.0,Omg you can make a wedding chapel in frontierville Why do they get all the good stuff
0.0,Im eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...
0.0,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
0.0,Wrong phone This phone I answer this one but assume the other is people i dont well
0.0,Anyway I dont think I can secure anything up here, lemme know if you want me to drive down south and chill
0.0,Im already back home so no probably not
1.0,Great News Call FREEFONE 08006344447 to claim your guaranteed 1000 CASH or 2000 gift. Speak to a live operator NOW
1.0,Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...
0.0,I am in bus on the way to calicut
0.0,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored and james has been farting at me all night
0.0,hi baby im sat on the bloody bus at the mo and i wont be home until about 730 wanna do somethin later call me later ortxt back jess xx
1.0,Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.
0.0,I lost 4 pounds since my doc visit last week woot woot Now Im gonna celebrate by stuffing my face
0.0,U coming back 4 dinner rite Dad ask me so i re confirm wif u...
0.0,Doing my masters. When will you buy a bb cos i have for sale and hows bf
0.0,Ahhhh...just woken uphad a bad dream about u tho,so i dont like u right now  i didnt know anything about comedy night but i guess im up for it.
0.0,Im viveki got call from your number.
0.0,Why didnt u call on your lunch
0.0,What i mean was i left too early to check, cos im working a 96.
0.0,I want  ltgt  rs dado you have it
0.0,A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND
0.0,Yup ok...
0.0,I want to see your pretty pussy...
1.0,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttpwww.vouch4me.cometlpdining.asp
0.0,A few people are at the game, Im at the mall with iouri and kaila
1.0,URGENT We are trying to contact U. Todays draw shows that you have won a 2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
1.0,You can donate 2.50 to UNICEFs Asian Tsunami disaster support fund by texting DONATE to 864233. 2.50 will be added to your next bill
0.0,Future is not what we planned for tomorrow..... it is the result of what we do today... Do the best in present... enjoy the future.
0.0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
0.0,We are supposed to meet to discuss abt our trip... Thought xuhui told you In the afternoon. Thought we can go for lesson after that
0.0,Hey come online Use msn... We are all there
0.0,Im fine. Hope you are good. Do take care.
0.0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See Im not crazy. Stuff like that DOES happen.
0.0,Aiyo u so poor thing... Then u dun wan 2 eat U bathe already
0.0,Yar... I tot u knew dis would happen long ago already.
0.0,You are gorgeous keep those pix cumming  thank you
0.0,A boy was late 2 home. His father POWER OF FRNDSHIP
0.0,JADE ITS PAUL. Y DIDNT U TXT ME DO U REMEMBER ME FROM BARMED I WANT 2 TALK 2 U TXT ME
0.0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled 
0.0,So what u doing today
0.0,I said its okay. Sorry
0.0,Slept I thinkThis time  ltgt  pm is not dangerous
0.0,Networking job is there.
1.0,goldviking 29M is inviting you to be his friend. Reply YES762 or NO762 See him www.SMS.acugoldviking STOP Send STOP FRND to 62468
0.0,Dont let studying stress you out. L8r.
0.0,Thats y u haf 2 keep me busy...
0.0,No rushing. Im not working. Im in school so if we rush we go hungry.
0.0,Which channel.
0.0,So your telling me I coulda been your real Valentine and I wasnt U never pick me for NOTHING
1.0,Phony 350 award  Todays Voda numbers ending XXXX are selected to receive a 350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
0.0,We made it Eta at taunton is 1230 as planned, hope thats still okday Good to see you xx
0.0,Im hungry buy smth home...
0.0,HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT PPL FROMWRK WILL BTHERE. LOVE PETEXXX.
0.0,My drive can only be read. I need to write
0.0,Just looked it up and addie goes back Monday, sucks to be her
0.0,Happy new year. Hope you are having a good semester
0.0,Esplanade lor. Where else...
0.0,Can you talk with me..
0.0,Hmph. Go head, big baller.
0.0,Well its not like you actually called someone a punto. That woulda been worse.
0.0,Nope. Since ayo travelled, he has forgotten his guy
0.0,You still around Looking to pick up later
1.0,CDs 4u Congratulations ur awarded 500 of CD gift vouchers or 125 gift guaranteed  Freeentry 2 100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 
0.0,Theres someone here that has a year  ltgt  toyota camry like mr olayiwolas own. Mileage is  ltgt k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
0.0,Guess which pub im in Im as happy as a pig in clover or whatever the saying is 
0.0,ILL B DOWN SOON
0.0,Oh k. . I will come tomorrow
0.0,Go fool dont cheat others ok
0.0,My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar
0.0,By the way, rencontre is to meet again. Mountains dont....
1.0,You have WON a guaranteed 1000 cash or a 2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am7pm Cost 10p
0.0,U attend ur driving lesson how many times a wk n which day
0.0,Uncle G, just checking up on you. Do have a rewarding month
0.0,Hello boytoy  Geeee ... Im missing you today. I like to send you a tm and remind you Im thinking of you ... And you are loved ... loving kiss
0.0,I think the other two still need to get cash but we can def be ready by 9
0.0,Hey gals...U all wanna meet 4 dinner at nte 
1.0,Dear 0776xxxxxxx Uve been invited to XCHAT. This is our final attempt to contact u Txt CHAT to 86688 150pMsgrcvdHGSuite3422LandsRowW1J6HL LDN 18yrs
0.0,Babe  What are you doing  Where are you  Who are you talking to  Do you think of me  Are you being a good boy Are you missing me Do you love me 
0.0,Great How is the office today
0.0,Its cool, we can last a little while. Getting more any time soon
0.0, sad puppy noise
0.0,Yes its possible but dint try. Pls dont tell to any one k
0.0,Anyway holla at me whenever youre around because I need an excuse to go creep on people in sarasota
0.0,Where you. What happen
0.0,I was gonna ask you lol but i think its at 7
1.0,Ur cashbalance is currently 500 pounds  to maximize ur cashin now send GO to 86688 only 150pmeg. CC 08718720201 HGSuite3422lands RowW1j6HL
1.0,PRIVATE Your 2003 Account Statement for shows 800 unredeemed S.I.M. points. Call 08715203685 Identifier Code4xx26 Expires 131004
0.0,Go chase after her and run her over while shes crossing the street
1.0,Id like to tell you my deepest darkest fantasies. Call me 09094646631 just 60pmin. To stop texts call 08712460324 nat rate
0.0,Is there coming friday is leave for pongaldo you get any news from your work place.
0.0,Hey... Very inconvenient for your sis a not huh
0.0,Ok i vl..do u know i got adsense approved..
0.0, Was really good to see you the other day dudette, been missing you
0.0,I want to go to perumbavoor
0.0,How many times i told in the stage all use to laugh. You not listen aha.
1.0,You wont believe it but its true. Its Incredible Txts Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18ptxt
0.0,You didnt hear it from me
0.0,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
0.0,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
1.0,Natalie 20F is inviting you to be her friend. Reply YES165 or NO165 See her www.SMS.acunatalie2k9 STOP Send STOP FRND to 62468
0.0,She ran off with a younger man. we will make pretty babies together 
1.0,Jamster To get your free wallpaper text HEART to 88888 now TC apply. 16 only. Need Help Call 08701213186.
0.0,O ic lol. Should play 9 doors sometime yo
0.0,Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor...
0.0,We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us
0.0,Desires u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
0.0,Hmmm.still we dont have opener
0.0,Yeah so basically any time next week you can get away from your mom amp get up before 3
0.0,Edison has rightly said, A fool can ask more questions than a wise man can answer Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT
0.0,I will vote for wherever my heart guides me
0.0,With my sis lor... We juz watched italian job.
0.0,Tick, tick, tick .... Where are you  I could die of loneliness you know  pouts stomps feet I need you ...
0.0,Lmao you know me so well...
1.0,Double Mins  Double Txt  12 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optoutLF56
0.0,Am on a train back from northampton so im afraid not Im staying skyving off today ho ho Will be around wednesday though. Do you fancy the comedy club this week by the way
0.0,Goodnight da thangam I really miss u dear.
0.0,Hey next sun 1030 theres a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
0.0,Geeeee ... Your internet is really bad today, eh 
1.0,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut674
0.0,I think i am disturbing her da
0.0,Sorry, Ill call you  later. I am in meeting sir.
0.0,Havent stuck at orchard in my dads car. Going 4 dinner now. U leh So r they free tonight
0.0,Ok i also wan 2 watch e 9 pm show...
0.0,I dunno lei... Like dun haf...
0.0,But your brother transfered only  ltgt    ltgt . Pa.
0.0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cannt listen me.
1.0,83039 62735450 UK Break AccommodationVouchers terms  conditions apply. 2 claim you mustprovide your claim number which is 15541 
0.0,Talk to g and x about that
0.0,Hai dear friends... This is my new amp present number.. By Rajitha Raj Ranju
1.0,5p 4 alfie Moons Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys zed 08701417012 profit 2 charity.
0.0,As in different styles
1.0,WIN a 200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk age16 1.50perweeksub.
0.0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0.0,I want to sent  ltgt mesages today. Thats y. Sorry if i hurts
1.0,This is the 2nd attempt to contract U, you have won this weeks top prize of either 1000 cash or 200 prize. Just call 09066361921
0.0,Well, im glad you didnt find it totally disagreeable ... Lol
0.0,Guy, no flash me now. If you go call me, call me. How madam. Take care oh.
1.0,Do you want a New Nokia 3510i colour phone DeliveredTomorrow With 300 free minutes to any mobile  100 free texts  Free Camcorder reply or call 08000930705.
0.0,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
0.0,Keep ur problems in ur heart, bcoz nobody will fight for u. Only u amp u have to fight for ur self amp win the battle. VIVEKANAND G 9t.. SD..
0.0,Yeah, give me a call if youve got a minute
0.0,HI BABE UAWAKEFEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICESELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U
0.0,Amazing  If you rearrange these letters it gives the same meaning... Dormitory  Dirty room Astronomer  Moon starer The eyes  They see Election results  Lies lets recount Motherinlaw  Woman Hitler Eleven plus two Twelve plus one Its Amazing... 
0.0,Aiya we discuss later lar... Pick  up at 4 is it
0.0,Hey happy birthday...
0.0,Sorry i missed your call. Can you please call back.
0.0,Omg if its not one thing its another. My cat has worms  when does this bad day end
0.0,Good morning, im suffering from fever and dysentry ..will not be able to come to office today.
0.0,I wont do anything de.
0.0,What type of stuff do you sing
0.0,St andre, virgils cream
0.0,No no. I will check all rooms befor activities
0.0,My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...
0.0,Gokila is talking with you aha
0.0,Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.
0.0,K.k.this month kotees birthday know
0.0,But im really really broke oh. No amount is too small even  ltgt 
0.0,Sorry about that this is my mates phone and i didnt write it love Kate
1.0,TheMobHit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaperall 4 FREE
0.0,Ah, well that confuses things, doesnt it I thought was friends with now. Maybe i did the wrong thing but i already sort of invited tho he may not come cos of money.
0.0,Aight, call me once youre close
0.0,Nope thats fine. I might have a nap tho 
1.0,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueriesnetvision.uk.com
0.0,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
0.0,A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked hw cn u run so fast D boy replied Boost is d secret of my energy n instantly d girl shouted our energy n Thy lived happily 2gthr drinking boost evrydy Moral of d story I hv free msgsD gud ni8
0.0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  ltgt Lacs.there is no source to arng dis amt. ltgt lacs..thats my prob
0.0,Ding me on ya break fassyole Blacko from londn
0.0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
0.0,The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... HAVE A NICE EVENING BSLVYL
0.0,Oh you got many responsibilities.
1.0,You have 1 new message. Please call 08715205273
0.0,Ive reached sch already...
1.0,December only Had your mobile 11mths You are entitled to update to the latest colour camera mobile for Free Call The Mobile Update VCo FREE on 08002986906 
0.0,U definitely need a module from e humanities dis sem izzit U wan 2 take other modules 1st
0.0,Argh why the fuck is nobody in town 
1.0,Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.
0.0,Thanks. Fills me with complete calm and reassurance 
0.0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
0.0,Are you driving or training
0.0,Lol for real. She told my dad I have cancer
1.0,PRIVATE Your 2003 Account Statement for 078
0.0,Oops I did have it,  ltgt 
0.0,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 GET A BUS TO YOR HOUSE
0.0,Hi Chikku, send some nice msgs
0.0,He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary
0.0,After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...
0.0,To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola
0.0,Cuz ibored. And don wanna study
0.0,Wot about on wed nite I am 3 then but only til 9
0.0,Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1u r poor in relation 2u need some 1 to support 3u r frnd 2 many 4some1 luvs u 5 some1 is praying god to marry u. try it....
0.0,Any way where are you and what doing.
0.0,That sucks. Ill go over so u can do my hair. Youll do it free right
0.0,its still not working. And this time i also tried adding zeros. That was the savings. The checking is  ltgt 
0.0,Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.
0.0,Sday only joined.so training we started today
0.0,Sorry  was at the grocers.
0.0,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema
1.0,YOU VE WON Your 4 Costa Del Sol Holiday or 5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost1.50pm, Max10mins
0.0,Yup... I havent been there before... You want to go for the yoga I can call up to book 
0.0,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause Im not getting owed in the face.
0.0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
1.0,FREE for 1st week No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16 norm150ptone
0.0,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
0.0,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
0.0,Im in office now dawhere are you
0.0,Aiyar u so poor thing... I give u my support k... Jia you Ill think of u...
0.0,Oh unintentionally not bad timing. Great. Fingers  the trains play along Will give fifteen min warning.
1.0,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth 3350 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
0.0,K..then come wenever u lik to come and also tel vikky to come by getting free time..
0.0,Pls call me da. What happen.
0.0,Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life
0.0,No problem with the renewal. I.ll do it right away but i dont know his details.
0.0,Idk. Im sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like im a failure in everything. Nobody wants me and now i feel like im failing you.
0.0,Havent left yet so probably gonna be here til dinner
0.0,Like  ltgt , same question
0.0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
0.0,Sir, I need Velusamy sirs date of birth and company bank facilities details.
0.0,K k sms chat with me.
0.0,I will come with karnan car. Please wait till 6pm will directly goto doctor.
0.0,No but the bluray player can
0.0,Ok... Then r we meeting later
0.0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out
0.0,Just send a text. Well skype later.
0.0,Ok leave no need to ask
1.0,Congrats 2 mobile 3G Videophones R yours. call 09063458130 now videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p
0.0, still got lessons   in sch
0.0,Y she dun believe leh I tot i told her its true already. I thk she muz c us tog then she believe.
0.0,Oh did you charge camera
0.0,Ive got some salt, you can rub it in my open wounds if you like
0.0,Now im going for lunch.
0.0,Im in school now n ill be in da lab doing some stuff give me a call when  r done.
0.0,Oh k. . I will come tomorrow
0.0,Aight, text me tonight and well see whats up
0.0,U 2.
0.0,Water logging in desert. Geoenvironmental implications.
0.0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
0.0,Company is very good.environment is terrific and food is really nice
0.0,Very strange.  and  are watching the 2nd one now but im in bed. Sweet dreams, miss u 
1.0,SMS AUCTION  A BRAND NEW Nokia 7250 is up 4 auction today Auction is FREE 2 join  take part Txt NOKIA to 86021 now
0.0,Hi hope u r both ok, he said he would text and he hasnt, have u seen him, let me down gently please 
0.0,Babe I fucking love you too  You know Fuck it was so good to hear your voice. I so need that. I crave it. I cant get enough. I adore you, Ahmad kisses
0.0,K sure am in my relatives home. Sms me de. Pls
0.0,I sent them. Do you like
0.0,Fuuuuck I need to stop sleepin, sup
0.0,Im in town now so ill jus take mrt down later.
0.0,I just cooked a rather nice salmon a la you
0.0,I uploaded mine to Facebook
0.0,WHAT TIME U WRKIN
0.0,Okie
1.0,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry std txt rate TCs apply 08452810073 for details 18
1.0,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
0.0,Sorry, Ill call later
0.0,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
0.0,Its wylie, you in tampa or sarasota
0.0,Ok... Take ur time n enjoy ur dinner...
0.0,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
1.0,Spook up your mob with a Halloween collection of a logo  pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logopic 
0.0,I like cheap But im happy to splash out on the wine if it makes you feel better..
0.0,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
0.0,Ugh my leg hurts. Musta overdid it on mon.
1.0,Call Germany for only 1 pence per minute Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access www.telediscount.co.uk
1.0,YOU VE WON Your 4 Costa Del Sol Holiday or 5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost1.50pm, Max10mins
0.0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS
0.0,Me fine..absolutly fine
0.0,How come she can get it Should b quite diff to guess rite...
1.0,Had your mobile 11mths  Update for FREE to Oranges latest colour camera mobiles  unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
0.0,I will reach ur home in  ltgt  minutes
0.0,Babe, Im answering you, cant you see me  Maybe youd better reboot YM ... I got the photo ... Its great 
0.0,Hi.what you think about match
0.0,I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop
0.0,Dai i downloaded but there is only exe file which i can only run that exe after installing.
0.0,It is only yesterday true true.
0.0,K.k.how is your business now
0.0,3 pa but not selected.
1.0,Natalja 25F is inviting you to be her friend. Reply YES440 or NO440 See her www.SMS.acunat27081980 STOP Send STOP FRND to 62468
0.0,I keep ten rs in my shelf buy two egg.
0.0,I am late. I will be there at
0.0,Well thats nice. Too bad i cant eat it
0.0,I accidentally brought em home in the box
0.0,Pls she needs to dat slowly or she will vomit more.
0.0,I have to take exam with in march 3
0.0,Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.
0.0,5 nights...We nt staying at port step liao...Too ex
0.0,If I die I want u to have all my stuffs.
0.0,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT GIV U DA GOSSIP L8R. XXX
0.0,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling
0.0,Prabha..im soryda..realy..frm heart im sory
0.0,I remet alex nichols from middle school and it turns out hes dealing
1.0,PRIVATE Your 2003 Account Statement for fone no shows 800 unredeemed S. I. M. points. Call 08715203656 Identifier Code 42049 Expires 261004
0.0,It means u could not keep ur words.
0.0,Nope, Im still in the market
0.0,I realise you are a busy guy and im trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
1.0,YOU ARE CHOSEN TO RECEIVE A 350 AWARD Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
0.0,Hey what how about your project. Started aha da.
0.0,Ok cool. See ya then.
0.0,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also
0.0,Your opinion about me 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
1.0,Someonone you know is trying to contact you via our dating service To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
0.0,Yeah I can still give you a ride
0.0,Jay wants to work out first, hows 4 sound
0.0,Gud gud..k, chikku tke care.. sleep well gud nyt
0.0,Its a part of checking IQ
0.0,Hmm thinking lor...
0.0,Of course  Dont tease me ... You know I simply must see  grins ... Do keep me posted my prey ... loving smile devouring kiss
0.0,thanks for the temales it was wonderful. Thank. Have a great week.
0.0,Thank you princess I want to see your nice juicy booty...
0.0,Havent eaten all day. Im sitting here staring at this juicy pizza and I cant eat it. These meds are ruining my life.
0.0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0.0,U come n search tat vid..not finishd..
0.0,K Im leaving soon, be there a little after 9
1.0,Urgent Please call 09061213237 from a landline. 5000 cash or a 4 holiday await collection. T Cs SAE PO Box 177 M227XY. 16
0.0,Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun
0.0,You do your studies alone without anyones help. If you cant no need to study.
0.0,Please tell me not all of my car keys are in your purse
0.0,I didnt get anything da
0.0,Ok... Sweet dreams...
0.0,Well shes in for a big surprise
0.0,As usual..iam fine, happy amp doing well..
0.0,1 in cbe. 2 in chennai.
0.0,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
